user_input,faithfulness,answer_relevancy,context_recall,context_precision
"What categories are the mitigations which can counter the threats affecting data store ""Audit Log""?",0.0,0.0,0.0,0.0
"What categories are the mitigations which can counter the threats affecting data store ""Order and Shipment Database""?",0.0,0.0,0.0,0.9999999999
"What threats impact the process which outputs the data flow which is stored by data store ""Inventory Database""?",0.0,0.9810212566619919,0.0,0.0
"What mitigations are used for the process which outputs the data flow that is taken as input by process ""Assess Return Eligibility""?",0.0,0.0,0.0,0.0
"What are the external entities from the ""Process Payment"" BPMN Sub-Process?",1.0,0.8354762021015851,1.0,0.9999999999
"What are the data stores from the ""Manage Customer Profile"" BPMN Sub-Process?",0.0,0.7511870802735345,0.0,0.9999999999
"What threats affect the processes from the DFD decomposition of ""Process Tracking Update & Notify Customer"" BPMN Sub-Process?",1.0,0.0,0.0,0.0
"What are the threats and risk levels of threats affecting processes from the DFD decomposition of ""Submit and Moderate Review"" BPMN Sub-Process?",1.0,0.0,0.0,0.0
"What are the trust zones from the DFD Decomposition of ""Process Return & Issue Refund"" BPMN Sub-Process?",0.0,0.8043781345188468,1.0,0.9999999999
"What threats affect the ""Screen for Fraud"" process?",1.0,0.9917748290638845,1.0,0.9999999999
"What are the threats affecting the ""Execute Payment Transaction"" process?",1.0,0.998958089834782,1.0,0.9999999999
"What are the threats affecting the ""Session Store"" data store?",1.0,0.9988951760685677,1.0,0.9999999999
"What are the threats affecting the ""Content Moderation Service (ModerateAI)"" external entity?",1.0,0.9939017790505208,1.0,0.9999999999
"What are the threats affecting the ""Order and Shipment Database"" data store?",1.0,0.998892473924953,1.0,0.9999999999
"Which threats can ""Immutable Append-Only Log Storage"" mitigate?",1.0,0.9973401809097134,1.0,0.9999999999
"Which mitigations are defined for ""Transaction Repudiation""?",1.0,0.9805308341101431,1.0,0.9999999999
"Which mitigations are defined for ""Refund Amount Escalation""?",1.0,0.9854028819596561,1.0,0.9999999999
"Which threats does ""Carrier API Key Authentication and IP Allowlisting"" mitigate?",1.0,0.9962217531115428,1.0,0.9999999999
"Which mitigations are defined for ""Refund Repudiation""?",1.0,0.9830551481572569,1.0,0.9999999999
"To what processes is the external entity ""Customer"" sending data flows across all cases?",1.0,0.7674561572442375,0.0,0.9999999999
"What data flows are being sent by external entity ""Payment Gateway Provider (StripeConnect)"" across all cases?",0.0,0.0,0.0,0.0
"To what threats is the data store ""Customer Database"" exposed across all cases?",1.0,0.9745178035250719,0.6666666666666666,0.9999999999
"What mitigations are defined for the data flows stored by data store ""Audit Log"" across all cases?",1.0,0.9695669627989876,0.0,0.0
"What threats are being mitigated by mitigation ""Comprehensive Transaction Logging"" across all cases?",1.0,0.9664883903131689,1.0,0.9999999999
"Trace the path from process ""Screen for Fraud"" to data store ""Payment Records"".",1.0,0.0,0.5,0.9999999999
"Trace the path from external entity ""Payment Gateway Provider (StripeConnect)"" to external entity ""Customer"".",1.0,0.0,0.16666666666666666,0.9999999999
"Trace the path from external entity ""Customer"" to external entity ""Email Delivery Service (SendGrid)"".",1.0,0.0,0.0,0.9999999999
"Trace the path from process ""Receive and Validate Review"" to data store ""Product Reviews Database"".",1.0,0.0,0.0,0.9999999999
"Trace the path from process ""Validate Return Request"" to external entity ""Payment Gateway Provider (StripeConnect)"".",1.0,0.0,0.0,0.9999999999
"What is the risk level of ""Carrier Identity Spoofing"", and what trust boundary does ""Ingest & Validate Carrier Update"" reside in?",1.0,0.9703003765630284,1.0,0.9999999999
"Which mitigations are linked to ""Refund Repudiation"", and what protocol is used by ""Refund Authorization Request""?",1.0,0.9920212562028827,1.0,0.9999999999
"What threats affect ""Screen for Fraud"" and what mitigations are applied to ""Fraud Rules Repository""?",1.0,0.99106167407765,1.0,0.9999999999
"What trust boundaries are crossed by ""Approved Payment Request"" and what threats affect ""Generate Payment Receipt""?",1.0,0.9951264782310749,1.0,0.9999999999
"What is the implementation status of ""Return Eligibility Verification Engine"", and what data store receives ""Return Processing Audit Entry""?",1.0,0.994602423960809,1.0,0.9999999999
